N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
SID_114,Crime 1,52.118498513,0,,8,0,1,2,27.45947984,2,7,186.1575179,0,No,0,0,0,0.0289855072,,230.80002308,0,0,13,388.25704966,0,6.7607442839,0,0,1,12.519632248,0.081347463,21.262563773,No,,0,0,15.35914523,52.789183776,176.43256398,24
SID_115,Crime 2,1014.0364593,4,,1,0,5,4,35.897338862,1,2,135.56085919,4,No,2,44.444444444,1333.3333333,0.0139751553,1.2244098345,25.248002525,3,0,6,317.14537417,0,102.1386655,2,4,1,24.362923993,16.666825853,481.77535804,Yes,43.690914899,2,0,1065.9580684,56.221832749,821.32400472,7
SID_116,Crime 2,23.690226597,0,2428.9904449,4,0,2,10,139.84019366,1,2,166.1097852,5,No,0,5.5555555556,0,0.0579710145,,101.92001019,0,2,5,320.0025397,0,13.37097107,0,0,1,22.288898093,0.276135015,30.309058298,No,,2,0,27.323696768,54.94241362,92.779193125,2
SID_117,Crime 2,,,,1,,1,1,86.235061786,1,2,,6,Yes,,,,,,160.000016,,1,3,,,,,,,,,,No,,1,,,,,1
SID_118,Crime 1,42.831929687,0,,1,0,4,2,189.07768433,3,1,50.596658711,4,No,0,5.5555555556,80,0.0217391304,36.702365016,99.20000992,0,3,24,317.14537417,0,7.4129867752,0,0,0,24.894035651,0.1886428085,0,No,,4,0,18.308546307,55.516608246,0,29
SID_119,Crime 2,80.54677043,0,2731.7037691,3,0,1,4,70.803082166,3,3,320.76372315,11,No,0,0,453.33333333,0.0124223602,,204.34402043,0,1,0,532.06771482,30,827.85878197,0,0,2,5.2712641475,2.031759487,671.09141499,Yes,,3,0,346.13725845,53.038381101,3145.366744,
SID_120,Crime 1,433.53114673,0,,2,0,3,5,88.251248543,1,4,203.34128878,10,No,1,5.5555555556,0,0.0149456522,7.386548165,325.0000325,0,1,4,320.0025397,0,39.33523947,0,1,1,9.1231084259,1.7082560241,846.2764513,No,6.7796882468,3,0,434.73058891,54.882323485,34.982318719,21
SID_121,Crime 2,26.059249257,,,3,0,2,1,74.711186554,0,2,101.19331742,3,No,0,0,0,0.0217391304,,120.000012,0,1,10,,0,2.0947018468,,0,2,,,0,Yes,,6,0,,,0,1
SID_122,Crime 2,,,,1,,3,2,136.5575664,1,1,,3,No,,,,,,180.000018,,1,7,,,,,,,,,,No,,0,,,,,24
SID_123,Crime 2,,,,3,0,3,3,11.912592098,4,2,67.780429594,7,No,0,0,0,0.0869565217,,140.000014,0,1,7,,0,0,,,,,,33.445616618,No,,1,,,,0,2
SID_124,Crime 2,1086.670694,0,,1,0,12,8,5.3302417396,2,2,133.65155131,4,No,1,22.222222222,0,0.0173913043,,400.00004,0,4,12,317.14537417,0,56.39388924,,3,2,14.430022556,0.2347281579,722.29985663,No,,2,0,346.35985476,55.983975964,0,8
SID_125,Crime 2,,,,4,,3,3,114.88025247,3,4,,3,No,,,,,,60.000006,,1,0,,,,,,,,,,Yes,,0,,,,,
SID_126,Crime 2,,,,5,0,2,12,21.080739885,3,0,,2,No,,0,,,,105.0000105,,0,3,,1,,,,,,,0,No,,3,,,,,4
SID_127,Crime 2,,,,1,0,0,9,176.73849016,1,2,244.39140811,11,No,0,0,0,0.0217391304,,600.00006,0,3,12,,30,0,,,7,,,79.338417309,No,,1,,,,0,5
SID_128,Crime 2,1868.5429326,0,,0,0,10,0,125.32329769,1,0,191.88544153,3,No,0,33.333333333,0,0.0140664962,23.803757745,140.000014,0,2,2,317.14537417,0,322.13253191,0,2,1,18.331180887,19.944395669,476.88893034,No,27.436357777,0,1,2503.0398308,55.032548823,147.53412677,16
SID_129,Crime 2,879.61811355,,,7,1,8,6,78.793454164,1,1,114.55847255,1,No,0,0,0,0.0543478261,,320.000032,0,1,17,,0,0,,2,2,,,25.191515775,No,,3,0,0,,0,1
SID_130,Crime 2,,,,2,,4,10,115.16541686,2,3,,2,No,,,,,,32.0000032,,1,4,,,,,,,,,,Yes,,1,,,,,
SID_131,Crime 1,112.0547718,,,7,0,3,4,41.122904444,3,5,140.33412888,1,No,0,0,0,0,,128.0000128,0,3,5,,0,0,,0,5,,,0,Yes,,3,0,0,,0,0
SID_132,Crime 2,94.760906388,0,,0,0,6,5,110.34842168,2,1,328.40095465,4,No,0,0,0,0,,240.000024,0,0,1,952.07104818,30,0,,0,9,,0,89.144289111,No,,0,0,0,50.025037556,0,3
SID_133,Crime 2,,,,3,2,2,7,130.96107254,3,2,,5,No,,0,,,,200.00002,,1,2,,0,,,,,,,0,No,,3,,,,,0
SID_134,Crime 2,,,,4,2,5,2,47.2517327,1,0,114.55847255,6,No,0,0,0,0.0081521739,,720.000072,0,0,7,,0,0,,0,0,,,0,Yes,,1,0,,,0,6
SID_135,Crime 2,253.48542459,0,2536.757113,1,0,7,1,76.14093008,1,2,204.29594272,1,No,0,5.5555555556,0,0.018115942,8.8130298974,504.0000504,0,2,1,387.30466115,0,0,0,0,2,5.9613499066,0.2152359467,714.14480499,No,,3,0,81.637195843,54.989627298,0,11
SID_136,Crime 2,,0,,2,0,2,0,52.413892365,2,2,106.92124105,10,No,,0,,0.0434782609,23.560910308,80.000008,0,4,22,,0,,,,,,0.1170617501,14.626266695,No,33.704368642,1,,9.7942375381,53.550325488,,6
SID_137,Crime 2,,,,1,0,4,5,109.57613501,3,4,117.42243437,1,No,0,0,0,0.0434782609,,80.000008,0,2,13,,0,0,,,,,,9.2115765415,No,,1,,,,0,0
SID_138,Crime 1,265.33053789,0,,4,0,6,7,80.261940092,0,0,182.33890215,0,No,0,5.5555555556,0,0.0144927536,30.922138165,160.000016,0,3,2,342.85986397,0,15.553474791,0,0,1,19.7822105,1.6912762391,321.97596571,Yes,8.6175942549,2,0,235.84078799,54.93114672,469.97984714,3
SID_139,Crime 1,,,,2,,2,10,19.968870258,0,6,,4,Yes,,,,,,29.936002994,,3,11,,,,,,,,,,No,,2,,,,,
SID_140,Crime 2,75.80872511,0,,3,0,6,1,10.150393128,3,3,310.26252983,2,No,0,0,186.66666667,0.0072463768,0,180.000018,0,1,3,495.55948857,30,25.249310285,,0,2,4.4575537246,0.0500656658,48.269981734,Yes,0,3,0,7.6795726151,51.012232635,0,0
SID_141,Crime 2,170.5696315,0,,3,0,1,8,119.635583,0,4,232.93556086,5,No,0,5.5555555556,80,0.0163043478,0,120.000012,0,2,1,355.24091461,30,18.777057872,0,0,0,19.503383674,1.4147178546,48.33601454,No,0,1,0,157.82078215,54.458354198,354.38609833,12
SID_142,Crime 1,9.0022861069,0,,2,0,3,4,177.34908916,0,1,137.47016706,5,No,,0,,0.0543478261,17.402945114,128.0000128,0,0,3,351.43136057,0,,0,0,1,11.792617116,0.1482275407,3.5657715645,No,,1,0,17.362511999,53.229844767,,30
SID_143,Crime 1,,,,0,1,2,2,135.56350139,1,1,,4,No,,0,,,,6.0000006,,2,12,,0,,,,,,,0,No,,4,,,,,0
SID_144,Crime 2,369.66229582,0,,1,1,0,7,2.4403379924,2,7,99.284009547,0,No,0,11.111111111,0,0.0652173913,33.355644801,160.000016,0,2,9,317.14537417,0,4.3148349419,0,5,1,22.726243133,0.3196583925,0.0330164034,No,,4,0,44.574910614,55.052578868,0,20
SID_145,Crime 1,33.640121768,,,7,0,6,7,128.33950335,1,0,-9.546539379,6,No,0,5.5555555556,0,,,100.00001,,3,4,,0,0,,0,1,,,0,No,,0,0,39.510844614,,0,18
SID_146,Crime 2,1084.9649977,4,2461.7863239,9,0,5,9,42.52763585,1,0,207.15990453,4,No,3,72.222222222,200,0.0137681159,13.907481779,550.000055,0,1,17,317.14537417,30,96.030163707,0,5,2,20.219383425,1.7307642879,637.05150311,Yes,31.719535896,1,1,712.92032443,55.211388511,79.090459713,15
SID_147,Crime 2,,,,1,0,3,4,53.754967649,1,3,253.93794749,1,No,0,0,0,0,,216.0000216,0,3,11,,30,0,,,,,,33.709747845,Yes,,3,,,,0,
SID_148,Crime 1,455.89472063,0,,8,0,4,5,95.594771141,4,1,106.92124105,7,No,1,16.666666667,0,0.047826087,,178.75001788,0,2,2,326.98672212,0,11.238639849,0,2,1,19.643957865,0.6790189617,197.76825621,No,,1,0,508.24301952,54.825571691,118.63568957,7
SID_149,Crime 2,1996.6122976,0,,5,0,10,4,148.1460217,4,3,194.74940334,1,No,0,0,290.66666667,0.0031055901,,180.000018,0,0,3,475.55932984,0,40.388861956,,2,2,5.550240159,0.1850252868,353.73774576,No,,1,0,143.35202215,50.035052579,0,
SID_150,Crime 1,378.56982102,0,2466.3020156,4,0,1,6,139.69224949,2,4,222.43436754,6,No,1,22.222222222,0,0.0027173913,,104.0000104,0,3,2,330.16135049,0,69.940464058,,2,2,20.880306273,2.2519975878,377.97178583,No,,2,0,226.10219953,54.895676849,86.695311609,0
SID_151,Crime 2,,,,3,0,3,5,2.6506467044,1,3,,5,No,,0,,0.0434782609,,60.000006,0,1,5,,0,,,,,,,0,No,,1,,,,,1
SID_152,Crime 2,165.83158618,0,,0,0,1,3,19.261921169,2,4,245.34606205,0,No,0,0,0,0.0118577075,14.687320711,380.000038,0,1,6,940.64238605,30,0,0,0,0,9.9491144582,0.2918942339,88.516977447,Yes,,1,0,85.476982151,52.222619644,0,8
SID_153,Crime 1,23.690226597,0,,3,0,1,4,76.722307993,2,8,237.70883055,3,No,0,0,0,0.0217391304,,75.816007582,0,2,8,380.63794157,30,10.310448611,0,0,0,13.610154947,0.206745604,6.6032806749,Yes,,3,0,16.694723076,53.029544316,50.19202251,
SID_154,Crime 2,,,,0,0,3,1,96.805495978,2,2,75.417661098,7,No,0,0,0,,,138.0000138,,1,9,,0,0,,0,,,,0,No,,1,,,,0,0
SID_155,Crime 1,,,,2,1,1,11,50.061527095,3,0,114.55847255,2,No,0,0,0,0.0072463768,,128.0000128,0,0,18,,0,0,,,,,,308.53828954,Yes,,1,,,,0,13
SID_156,Crime 2,312.71099108,0,,5,0,6,0,57.941008853,1,2,348.44868735,8,No,0,0,0,0,,225.0000225,0,2,2,634.60821118,30,34.92005953,,1,5,6.3882819701,0.6797813977,193.41009097,No,,1,0,125.59996661,51.54231347,135.36636374,
SID_157,Crime 2,1459.697002,0,,2,0,3,8,9.732019764,1,2,251.07398568,3,No,0,0,0,0.0072463768,,320.000032,0,2,10,793.33962968,1,0,0,0,9,2.8428864441,0.847145733,874.50547618,No,,2,0,212.63512291,50.696890275,0,
SID_158,Crime 2,47.380453194,0,,4,0,3,4,71.83149162,0,3,316.9451074,4,No,0,0,0,0.0217391304,0.8165997323,160.000016,0,1,16,626.35417741,30,0,0,0,0,0.5273778258,0.0730305691,32.157976887,No,,0,0,10.183781077,50.155232849,0,3
SID_159,Crime 1,23.690226597,,,5,0,1,2,62.173318154,1,1,62.052505967,4,No,0,0,0,,,200.00002,,0,1,,0,0.6271562416,0,0,1,,,0,No,,0,0,,,0,1
SID_160,Crime 2,279.54467384,0,,0,0,4,4,35.580070363,1,1,278.75894988,1,Yes,0,0,0,0.0217391304,,260.000026,0,0,4,799.68888642,30,21.411114087,0,0,0,5.4312347057,0.1293000239,178.75080787,No,,0,0,27.045451384,51.22684026,0,1
SID_161,Crime 2,,,,4,0,5,2,20.862888345,1,2,,2,No,,0,,,,136.0000136,,3,3,,0,,,,,,,0,No,,1,,,,,10
SID_162,Crime 2,170.5696315,0,,1,0,2,4,116.55541487,4,1,196.65871122,2,No,0,5.5555555556,0,0.0038363171,,224.0000224,0,2,0,345.39956666,0,36.023854515,0,0,1,14.526252645,0.6001228665,137.05109041,Yes,,2,0,110.46341769,54.661158404,68.44366706,7
SID_163,Crime 1,263.48270021,0,,3,0,6,6,107.4938606,0,0,98.329355609,1,No,1,33.333333333,186.66666667,0.0228832952,21.948258149,110.000011,0,1,1,317.14537417,0,72.75012402,0,1,0,21.152936948,2.7355202597,36.97837178,Yes,1.025904078,0,1,286.09190445,55.439826406,295.06825355,8
SID_164,Crime 2,832.66408443,0,2480.1261567,2,0,1,1,83.248171419,1,4,318.85441527,4,No,0,0,0,0.0054347826,0,180.000018,0,0,6,1110.8024667,30,30.994061458,0,1,1,,0,635.63179777,No,,2,0,0,50.025037556,0,
SID_165,Crime 2,,,,6,1,2,9,122.09439852,1,1,,2,No,,0,,,,120.000012,,2,2,,0,,,,,,,0,No,,0,,,,,
SID_166,Crime 2,10786.776116,0,3054.1974333,2,0,4,1,86.418834265,4,6,377.08830549,1,No,0,0,9333.3333333,0.0054347826,0,864.0000864,0,4,6,5551.1551679,30,1649.7721228,,6,2,1.1994007881,0.2605459758,3188.3940739,No,0,6,1,164.22042599,50.567517944,0,0
SID_167,Crime 2,35.535339896,0,,5,0,0,1,7.8047740935,1,10,157.51789976,8,No,0,5.5555555556,0,0.0217391304,,124.0000124,0,3,16,,0,3.0856087084,,1,0,,0.2301976488,33.049419778,Yes,,2,0,26.322013384,54.762143215,65.401726301,85
SID_168,Crime 2,489.39270104,0,,1,0,2,6,56.026720196,2,1,192.84009547,0,No,1,11.111111111,0,0.0190217391,,240.000024,0,2,9,319.05015119,0,81.718458274,0,2,2,14.301676075,2.0053475936,955.36264805,No,56.349491323,0,0,391.49125614,55.918878317,0,1
SID_169,Crime 2,,,,7,,2,0,108.6661853,1,3,,3,No,,,,,,40.000004,,1,4,,,,,,,,,,Yes,,1,,,,,
SID_170,Crime 1,,,,2,,1,11,78.311148064,1,2,,5,No,,,,,,88.0000088,,3,13,,,,,,,,,,No,,2,,,,,10
SID_171,Crime 2,,,,1,3,5,7,234.44634572,1,3,93.556085919,7,No,,0,,,,439.06004391,,3,8,,0,,,,,,,0,No,,3,,,,,27
SID_172,Crime 2,2668.893548,0,2693.950184,2,0,3,2,91.538268546,2,1,250.11933174,7,No,0,5.5555555556,0,0.0036231884,,280.000028,0,1,3,1745.7281407,1,648.69278689,0,3,4,,0,1594.2960862,No,,1,0,0,50.025037556,0,
SID_173,Crime 2,246.37835661,0,,2,0,4,4,51.379096021,4,2,195.70405728,10,No,0,5.5555555556,0,0.0124223602,32.525937082,272.0000272,0,1,6,345.7170295,0,1.705864977,0,0,0,22.058865961,0.7955901283,339.14449546,Yes,,2,0,173.06862922,54.891712569,380.24259478,8
SID_174,Crime 2,213.21203937,,,4,0,1,1,84.150713916,3,1,135.56085919,3,No,0,0,0,0.0289855072,,48.0000048,0,2,6,,0,0,,0,2,,,0,Yes,,1,0,0,,0,11
SID_175,Crime 2,,,,4,,2,2,35.770278104,1,4,,2,No,,,,,,3.4520003452,,4,5,,,,,,,,,,Yes,,3,,,,,
SID_176,Crime 2,2380.1570662,0,,6,0,5,8,44.030564744,2,2,243.43675418,0,No,0,5.5555555556,0,0.0093167702,,80.000008,0,2,7,317.14537417,0,26.942632137,0,3,1,22.981834391,1.3814616756,219.49304963,No,0,2,1,115.58313276,55.095142714,0,0
SID_177,Crime 1,1381.1402106,0,,3,0,3,5,25.273092014,2,3,294.03341289,3,No,0,0,0,0.0253623188,,148.0000148,0,2,2,1269.5338852,30,29.764835224,0,1,1,,0,495.21303422,No,,1,1,0,50.025037556,211.4148827,0
SID_178,Crime 1,5123.9117302,0,,4,0,1,1,149.13446773,1,1,242.48210024,1,No,1,0,0,0.0144927536,,400.00004,0,3,12,373.65375916,0,91.31394877,0,2,3,7.2243487365,0.5677736742,643.91891501,No,,3,0,240.57095953,54.570716178,219.01973459,6
SID_179,Crime 2,85.237435296,0,,3,0,0,3,179.4949864,3,3,225.29832936,4,No,0,0,200,0.0186335404,0,1400.00014,0,1,2,357.78061731,0,34.11729954,0,0,0,16.536390856,0.0516025044,2167.3287831,No,,2,0,51.809290613,53.750625939,0,9
SID_180,Crime 2,,,,2,0,4,4,54.960538466,0,1,,0,No,,0,,,,160.000016,,1,3,,0,,,,,,,0,No,,2,,,,,0
SID_181,Crime 2,,,,0,1,11,2,161.09658279,1,4,43.914081146,1,No,0,0,0,,,160.000016,,2,6,,0,0.890561863,,0,2,,,0,No,,1,0,,,0,25
SID_182,Crime 1,195.91817396,,,1,0,6,0,87.502956939,2,1,84.964200477,1,No,,0,,,,160.000016,,3,4,,0,,0,1,1,,,0,No,,1,0,,,,11
SID_183,Crime 2,53.113488031,,,2,0,4,12,48.337553078,0,1,114.55847255,6,No,0,0,0,0.027173913,,140.000014,0,1,7,,0,4.0137999459,,1,3,26.282432606,,0,Yes,,3,0,28.993169076,,0,17
SID_184,Crime 2,73.439702451,0,,1,0,0,0,51.534758374,2,2,211.93317422,7,No,0,0,0,0.0186335404,2.4971681598,300.00003,0,2,3,398.41586044,0,5.9078117954,,0,1,14.943016024,0.1838088576,537.67212896,No,6.5885839674,4,0,43.573227229,53.323318311,0,7
SID_185,Crime 2,43.921680111,0,,1,0,4,1,124.83604013,1,3,157.51789976,7,No,0,5.5555555556,0,0.0217391304,20.833333333,104.0000104,0,1,2,317.14537417,30,0,0,0,0,42.100060456,0.6900657142,39.025388789,Yes,21.749166453,1,0,69.283100767,59.308963445,0,14
SID_186,Crime 2,546.58090805,0,,4,0,7,3,116.18054707,2,5,237.70883055,2,No,0,11.111111111,0,0.0195652174,14.330047463,124.0000124,0,0,0,339.6852356,0,20.608354097,0,2,1,18.301006262,0.6696658873,86.635042455,Yes,0.1175147856,2,0,76.573129843,54.321482223,66.92269668,7
SID_187,Crime 2,92.86568826,0,,6,0,3,5,29.848639544,2,7,99.284009547,5,No,0,0,0,0.047826087,,260.000026,0,1,7,,0,0,,1,2,,,0,Yes,,0,0,0,,0,32
SID_188,Crime 2,1031.046042,0,,4,0,4,11,65.180791531,2,2,196.65871122,1,No,1,16.666666667,0,0.016722408,5.3494400884,550.000055,0,2,5,317.14537417,1,127.17474266,0,2,1,11.803015651,1.2740611273,430.07167036,No,27.724930107,2,2,524.10300644,55.112669004,0,24
SID_189,Crime 2,852.09007024,0,,1,0,2,5,11.196890841,1,7,152.74463007,4,No,1,5.5555555556,0,0.0062111801,,272.0000272,0,2,13,,0,9.8212667427,,4,6,,0.6505420246,54.708180392,No,,0,0,141.51560261,54.500982243,205.33100118,2
SID_190,Crime 1,992.62049442,0,,1,0,1,2,13.182605629,0,1,339.85680191,4,No,0,0,213.33333333,0.0036231884,0,480.000048,0,2,7,525.71845808,30,171.66520644,0,1,2,6.9839313103,0.4141161736,1400.6878968,Yes,,1,1,150.14120953,52.167725272,0,4
SID_191,Crime 2,,,,1,,3,4,40.220277632,0,3,,4,No,,,,,,68.0000068,,2,3,,,,,,,,,,No,,3,,,,,9
SID_192,Crime 2,,0,,1,,5,5,9.7504982058,0,3,,2,No,,5.5555555556,,0.0217391304,33.032128514,136.0000136,0,1,10,321.27239105,30,,0,,0,22.402494207,0.4475979364,0.4292132439,No,,0,,54.925638921,54.967451177,,9
SID_193,Crime 1,694.929107,0,,6,0,3,1,18.262693633,1,0,170.88305489,0,No,0,5.5555555556,0,0.0163043478,,350.000035,0,2,1,,0,8.6422130086,,1,3,,0.3616225741,266.73952286,No,,2,0,98.331918919,56.345232134,0,6
SID_194,Crime 1,0.5685654383,,,8,0,3,1,104.88105892,2,2,180.42959427,0,No,0,0,0,0.0108695652,,160.000016,0,1,8,,0,0,,0,11,,,673.40256323,No,,1,0,0.3338944615,,0,3
SID_195,Crime 1,47.380453194,,,3,0,1,2,10.39520779,2,1,,7,No,,0,,,,64.0000064,,2,7,,30,,,0,1,,,0,No,,1,0,,,,
SID_196,Crime 2,,,,1,0,2,1,30.619264075,1,0,,6,No,,0,,,,80.000008,,1,1,,0,,,,,,,0,No,,3,,,,,7
SID_197,Crime 1,464.37582175,0,2520.439763,4,0,2,1,43.483449901,3,2,161.33651551,5,No,1,22.222222222,280,0.0072463768,,195.0000195,0,4,11,331.43120183,0,83.938591369,0,1,4,19.642500336,0.8524903076,183.70326838,Yes,0,0,0,139.67918307,54.807210816,200.76809004,0
SID_198,Crime 1,,,,1,,1,5,58.77012946,1,2,,1,No,,,,,,62.992006299,,3,2,,,,,,,,,,No,,1,,,,,10
SID_199,Crime 2,52.118498513,,,3,0,3,1,152.744361,1,3,216.70644391,2,No,0,0,0,,,40.000004,,1,3,,30,22.866116567,0,0,0,,,0,No,,2,0,,,0,14
SID_200,Crime 2,798.36063632,0,,1,1,2,2,1.9406414991,3,4,92.601431981,8,No,0,5.5555555556,80,0.0362318841,,120.000012,0,1,3,325.39940793,0,54.976516135,0,2,1,9.5693788756,0.1825764227,741.48238699,No,,2,0,33.222498922,54.598564513,63.880755922,9
SID_201,Crime 2,26.390912429,,,4,0,6,9,112.30993423,0,0,71.599045346,1,No,0,0,0,,,140.000014,,0,6,,0,0,,0,0,,,0,No,,1,0,,,0,12
SID_202,Crime 2,35.535339896,0,,0,0,4,6,9.4725098848,1,4,242.48210024,1,No,0,0,0,0.0217391304,,100.00001,0,1,1,,30,5.9579842948,,0,,,0.2291825821,24.498171304,No,25.66128067,1,,22.370928922,52.709063595,38.024259478,3
SID_203,Crime 2,,,,2,,5,4,6.7432364822,2,4,,7,No,,,,,,6.40000064,,1,13,,,,,,,,,,Yes,,2,,,,,
SID_204,Crime 2,35.535339896,0,,1,0,1,5,110.0659789,1,0,140.33412888,2,No,0,5.5555555556,0,0.0217391304,30.455153949,6.0000006,0,2,13,331.43120183,0,0,0,0,0,20.653114044,0.789472771,1.4857381519,No,,2,0,25.320329999,54.581872809,0,1
SID_205,Crime 1,1030.524857,0,,3,0,3,8,46.595789593,0,2,202.38663484,4,No,0,0,1333.3333333,0.0200668896,10.932619366,208.0000208,0,2,1,516.51203581,30,67.757960337,0,1,0,8.4842655155,2.5846487761,458.8949905,Yes,20.227408737,1,1,446.91773675,53.460190285,762.00615993,15
SID_206,Crime 2,,,,3,0,6,4,184.01761383,2,4,,1,No,,0,,,,80.000008,,4,8,,0,,,,,,,0,No,,2,,,,,2
SID_207,Crime 1,397.99580683,0,,5,0,2,5,5.3800291941,1,1,,1,No,0,0,0,0,,200.00002,0,1,17,,0,0,,0,4,,,0,No,,0,0,0,,0,
SID_208,Crime 1,,,,3,,1,6,6.8499525046,1,3,,4,No,,,,,,64.0000064,,1,10,,,,,,,,,,Yes,,3,,,,,
SID_209,Crime 2,,,,5,0,5,5,34.765663968,2,3,84.964200477,9,No,,0,,,,8.0000008,,3,14,,0,,,,,,,0,No,,1,,,,,4
SID_210,Crime 2,141.00422871,0,,0,0,4,7,67.83702783,0,1,185.20286396,3,No,1,11.111111111,0,0.0248447205,4.016064257,168.0000168,0,0,7,421.59064754,0,46.572622498,0,1,0,8.2753448309,0.3457363532,220.51655814,No,23.281541889,1,0,50.139818306,54.331497246,18.251644549,6
SID_211,Crime 2,,,,1,0,1,1,183.29119304,1,9,63.961813842,6,No,0,0,0,0.1195652174,,12.0000012,0,0,0,,0,0,0,0,0,,,13.10751214,Yes,,1,0,,,0,13
SID_212,Crime 2,71.070679791,,,2,0,1,2,21.84761648,1,3,,5,No,,0,,,,115.0000115,,2,13,,30,,,0,1,,,0,No,,3,0,,,,10
SID_213,Crime 2,,,,1,0,3,4,38.050839741,2,4,62.052505967,3,No,,0,,,,80.000008,,0,3,,0,,,,,,,0,No,,3,,,,,0
SID_214,Crime 2,99.498951707,0,,3,0,3,2,75.719215079,4,2,263.48448687,6,No,0,0,400,0.0199275362,,100.00001,0,1,5,449.84484004,30,58.438418588,0,0,1,16.366753992,0.6168546116,33.610698635,Yes,0,0,0,60.212301228,53.63712235,0,1
SID_215,Crime 2,2410.4331758,0,2569.0611085,4,0,1,2,18.767547915,2,3,224.34367542,1,No,0,11.111111111,3333.3333333,0.0186335404,0,640.000064,0,1,13,317.14537417,0,414.17398192,0,3,1,21.532249191,2.561117032,2650.6889285,Yes,0,2,2,1214.2628584,55.079018528,0,11
SID_216,Crime 1,405.10287481,0,,5,0,2,7,4.1783490437,1,3,236.75417661,11,Yes,0,11.111111111,133.33333333,0.0144927536,0,240.000024,0,1,8,352.06628624,0,76.299828347,0,2,0,11.424782079,0.6359531601,406.72907317,No,6.7344903252,0,1,124.15309061,54.03104657,19.772614928,11
SID_217,Crime 1,945.61908485,0,,2,0,5,3,173.81495548,2,2,210.02386635,6,No,0,0,120,0.0108695652,17.637215529,800.00008,0,0,5,392.38406654,0,37.10256325,0,3,3,9.5826563435,0.0883664185,1627.1143911,No,,0,0,51.753641536,52.663995994,247.91817179,2
SID_218,Crime 2,987.12436184,0,2408.9628572,1,0,5,8,56.289541276,1,1,179.47494033,3,No,0,11.111111111,0,0.0193236715,30.232039268,200.00002,0,3,2,475.87679267,0,8.015056767,,3,2,6.3968016787,0.2617261287,917.32775136,No,41.172950329,1,0,68.949206305,54.548489401,0,9
SID_219,Crime 2,145.22108904,0,,2,0,1,9,53.623781173,0,2,155.60859189,0,No,0,5.5555555556,66.666666667,0.0144927536,29.283801874,200.00002,0,1,8,317.14537417,0,31.370355202,,2,1,8.0736550915,0.199537074,934.99152717,No,41.891083184,0,0,83.918807997,55.032548823,0,11
SID_220,Crime 2,706.67945939,0,2465.2125352,3,0,4,2,13.124992852,3,5,225.29832936,12,No,0,11.111111111,146.66666667,0.018115942,17.001338688,194.0000194,0,0,0,346.98688085,0,112.19825161,0,2,1,20.441067964,1.5495673968,687.53358387,No,22.341911031,2,0,252.81375645,54.797195794,965.81619073,4
SID_221,Crime 2,632.29214787,0,,3,0,1,2,44.198798391,1,3,223.38902148,3,No,0,0,0,0.0079051383,,180.000018,0,0,18,412.38422527,0,137.05872503,0,2,1,13.15577049,1.4308622178,430.76501483,No,,2,1,219.47995938,53.015237141,0,0
SID_222,Crime 2,,,,2,,1,11,214.15308145,3,5,,4,Yes,,,,,,132.0000132,,1,3,,,,,,,,,,No,,0,,,,,12
SID_223,Crime 2,,,,7,0,9,6,83.532050887,0,4,,1,No,,0,,,,20.000002,,1,10,,0,,,,,,,0,No,,2,,,,,0
SID_224,Crime 2,223.3040759,0,,3,0,1,1,104.96415482,4,2,117.42243437,12,No,0,0,0,0.0186335404,8.3668005355,132.0000132,0,3,17,388.5745125,0,10.77454423,1,3,1,5.6584269346,0.034802978,7.4286907593,Yes,,2,0,4.1736807691,51.276915373,0,7
SID_225,Crime 2,885.11424612,0,,5,0,4,4,176.68908363,4,1,213.8424821,8,No,1,16.666666667,0,0.0124223602,,132.80001328,0,3,6,317.14537417,0,34.079670166,0,1,1,16.63006396,1.1824419199,714.77211666,No,,3,1,190.04159768,55.363044567,42.587170615,4
SID_226,Crime 1,14.214135958,0,,4,0,2,6,46.095132167,1,2,110.7398568,3,No,0,5.5555555556,0,0.1086956522,,120.000012,0,1,4,322.22477956,0,2.2452193448,0,0,0,21.486152217,0.1416713225,0.528262454,No,,1,0,15.804337846,54.765481556,36.503289098,0
SID_227,Crime 2,,,,8,,2,2,154.83415864,2,1,,4,Yes,,,,,,4.0000004,,1,7,,,,,,,,,,Yes,,2,,,,,
SID_228,Crime 2,,,,4,0,5,4,136.06863139,5,4,152.74463007,4,No,0,0,0,0.0279503106,,76.0000076,0,1,2,,0,0,,,,,,0,Yes,,3,,,,0,2
SID_229,Crime 2,,,,1,0,2,1,97.350050745,3,0,283.53221957,4,No,0,0,0,0.0144927536,,140.000014,0,1,4,,30,0,,,,,,53.32149145,Yes,,1,,,,0,0
