N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
VLID_114,Crime 1,543.21689587,0,,0,0,3,2,107.02001223,0,0,173.74701671,2,No,1,0,93.333333333,0.001610306,,175.0000175,0,4,12,363.49494837,0,44.691153773,0,4,4,12.459768899,1.2967125571,175.58123315,Yes,,1,0,194.38222568,52.78501085,54.754933648,0
VLID_115,Crime 1,,0,,8,0,1,0,18.427311566,1,0,190.93078759,4,No,0,0,0,0.0108695652,,91.20000912,0,0,4,,0,35.747905769,,,,,0.8851415935,0,No,,0,,80.96940692,52.453680521,480.6266398,13
VLID_116,Crime 2,,,,0,0,1,1,12.565092128,3,2,60.143198091,6,No,0,0,0,,,240.000024,,2,11,,0,0,,,,,,0,No,,1,,,,0,11
VLID_117,Crime 1,156.35549554,0,,6,0,1,5,10.558413108,1,2,192.84009547,3,No,0,11.111111111,0,0.0124223602,17.410065795,140.000014,0,2,2,338.09792141,0,2.5086249662,0,0,1,11.623431413,1.1879107138,76.631072232,Yes,43.087971275,2,0,149.08387707,54.531797697,97.342104263,3
VLID_118,Crime 2,,0,,2,0,0,2,41.922043297,1,3,115.51312649,2,No,0,0,0,0.0108695652,,22.80000228,0,1,17,317.14537417,0,5.4688024263,,0,6,26.332919768,0.5897146645,236.26538255,Yes,,1,0,25.821171691,55.833750626,28.898437203,2
VLID_119,Crime 2,3441.2423155,0,,9,0,0,5,5.1421318975,1,1,220.52505967,1,No,0,11.111111111,0,0.0096618357,7.4024913212,720.000072,0,3,2,360.95524568,0,1.2793987328,0,2,6,14.261439337,0.137050464,160.88893364,Yes,3.9388498994,1,0,72.622045382,54.556835253,1025.1340355,22
VLID_120,Crime 2,,,,3,,6,7,111.72901189,4,2,,5,No,,,,,,140.000014,,5,1,,,,,,,,,,No,,2,,,,,11
VLID_121,Crime 2,35.535339896,0,,2,0,0,4,19.924240573,1,3,211.93317422,2,No,0,5.5555555556,133.33333333,0.0217391304,,100.00001,0,1,6,346.66941801,30,11.539674845,0,0,0,19.880660466,0.3745595932,3.0705255138,No,,2,0,36.561443537,54.411617426,0,2
VLID_122,Crime 2,465.70247444,0,,3,2,1,5,111.20097705,1,4,170.88305489,5,No,0,5.5555555556,220,0.0217391304,,232.0000232,0,3,15,320.95492821,0,84.139281367,0,1,2,14.34073388,0.7095303602,531.13488109,No,,2,1,134.55946799,54.912368553,0,6
VLID_123,Crime 2,,,,2,0,4,0,68.4982726,3,2,69.68973747,6,No,0,0,0,0.0217391304,,84.0000084,0,4,13,,0,0,,,,,,57.778705906,No,,2,,,,0,0
VLID_124,Crime 2,2302.6900252,0,2708.3286448,3,0,3,3,29.423658742,1,1,284.48687351,6,No,0,0,0,0.0072463768,,120.000012,0,2,2,827.94307891,0,64.471661632,,1,7,12.602247604,4.5733897358,881.90115054,No,0,1,0,510.19073721,53.02849379,660.10114453,20
VLID_125,Crime 2,,0,,9,,2,0,31.450299096,0,1,337.94749403,7,No,0,0,0,0,,260.000026,0,3,2,632.70343415,30,4.82910306,,,1,,0.0015962966,0,No,,1,,0.3338944615,50.055082624,203.8100308,
VLID_126,Crime 1,1741.2316549,0,2622.5101435,1,0,0,1,179.93858854,6,2,274.94033413,0,No,2,11.111111111,0,0.0144927536,,594.40005944,0,2,13,388.89197533,30,110.36695539,0,2,1,12.675450846,1.8345836147,2070.8218361,No,17.171354478,2,2,811.47483966,54.321325739,0,18
VLID_127,Crime 1,,,,4,0,3,2,87.621284878,1,2,,4,No,,0,,,,76.80000768,,0,9,,0,,,,,,,0,No,,1,,,,,0
VLID_128,Crime 2,523.55400779,0,,3,0,5,4,58.422673412,0,1,286.39618138,2,No,0,0,0,0.0093167702,,240.000024,0,0,2,580.32206605,30,97.685856184,0,0,3,13.242860844,3.9941621153,574.91463196,Yes,0,0,0,779.75486582,53.372058087,190.12129739,14
VLID_129,Crime 1,,,,1,1,1,9,240.01809646,5,0,45.823389021,7,No,0,0,0,0.0014492754,,248.0000248,0,2,19,,0,2.8723755863,0,0,1,,,0,Yes,,3,0,,,0,3
VLID_130,Crime 2,2257.1574097,0,,7,0,0,10,70.861398501,0,2,196.65871122,11,No,0,5.5555555556,0,0.0054347826,,96.0000096,0,4,17,317.14537417,0,91.175974397,0,1,5,7.4157895271,1.6338565117,1279.1545159,No,,1,0,337.01080983,55.227841763,44.108140994,8
VLID_131,Crime 2,85.711239828,0,,6,0,1,3,132.31065124,1,1,218.61575179,1,No,0,11.111111111,0,0.0163043478,26.506024096,152.0000152,0,1,12,317.14537417,30,3.788023699,0,0,2,21.407392244,0.490112938,20.404137286,No,,1,0,65.61026169,55.252879319,111.03083767,0
VLID_132,Crime 1,23.690226597,,,6,2,1,5,43.149420007,1,6,125.05966587,0,No,0,5.5555555556,0,0.1195652174,,304.0000304,0,1,8,,0,13.320798571,2,0,0,18.65382243,,18.29108747,Yes,,2,0,22.871770615,,62.359785543,22
VLID_133,Crime 1,84.242445779,0,,9,2,2,4,145.25220162,0,4,52.505966587,8,No,0,11.111111111,0,0.0615942029,,232.0000232,0,3,9,317.14537417,0,24.270946548,0,0,1,27.752871199,0.1481856211,193.11294334,No,,2,0,54.424797229,55.082623936,65.401726301,6
VLID_134,Crime 1,620.68393684,0,2471.8178187,5,0,5,10,54.822924919,3,2,259.66587112,7,No,1,27.777777778,0,0.0054347826,9.1078600115,200.00002,0,1,2,322.22477956,30,61.335880424,0,1,2,19.017329996,3.2421448905,1265.815889,No,13.02898179,0,1,542.5228509,54.929616647,92.779193125,0
VLID_135,Crime 2,,,,4,0,5,1,1.6051566865,0,1,27.6849642,3,No,,0,,,,80.000008,,1,3,,0,,,,,,,0,No,,1,,,,,9
VLID_136,Crime 2,710.70679791,0,,4,0,1,2,22.398370313,1,2,168.97374702,7,No,0,0,4000,0.0289855072,,130.000013,0,2,2,3611.7746966,0,187.63260435,0,0,0,6.9791710922,2.170024367,400.72008776,Yes,,2,0,257.21003353,51.568018695,0,4
VLID_137,Crime 2,5721.7109082,0,2723.3943657,6,0,3,9,98.434911243,0,1,191.88544153,3,No,1,16.666666667,4800,0.0012787724,,180.000018,0,2,5,321.27239105,0,1159.8251238,,5,4,14.333985714,12.053127653,9993.371957,No,,0,3,1969.1425868,55.008438584,82.132400472,0
VLID_138,Crime 1,35.535339896,0,,6,0,5,1,49.841790425,3,6,239.61813842,4,Yes,0,0,200,0.0217391304,,100.00001,0,0,4,435.55901237,30,14.738171676,0,0,0,11.398817252,0.214929934,12.315118459,No,,2,0,20.979701999,52.542146553,0,10
VLID_139,Crime 2,,,,3,1,3,1,212.90199112,5,3,,5,No,,0,,,,4.0000004,,1,9,,0,,,0,2,,,0,No,,1,0,,,,0
VLID_140,Crime 2,,,,2,,4,2,30.20895779,1,5,,1,No,,,,,,7.20000072,,2,4,,,,,,,,,,Yes,,0,,,,,
VLID_141,Crime 2,260.59249257,0,,4,0,4,1,27.664331922,4,5,147.01670644,4,No,1,5.5555555556,0,0.0130434783,,120.000012,1,0,5,335.87568155,0,14.474766055,0,0,4,14.397900048,1.7035477692,56.028836527,No,7.6920007979,1,0,190.04159768,54.884827241,1.5209703791,18
VLID_142,Crime 2,,,,1,,2,1,63.651528452,4,0,,2,No,,,,,,40.000004,,0,2,,,,,,,,,,Yes,,1,,,,,
VLID_143,Crime 1,,,,4,0,8,4,81.002758376,1,0,294.03341289,1,No,0,0,0,0.0041407867,,100.00001,0,3,2,,30,0,,,,,,110.70400052,Yes,,1,,,,0,0
VLID_144,Crime 2,165.83158618,0,2395.2883395,3,0,4,5,169.21207917,1,2,211.93317422,1,No,0,0,0,0.0217391304,,528.0000528,0,2,4,535.87726887,0,10.762001105,0,0,0,16.900235003,0.3548106421,649.06947394,No,30.760023938,1,0,140.51391923,53.754706133,36.503289098,21
VLID_145,Crime 1,142.14135958,0,,1,0,4,3,33.213792085,4,1,256.80190931,1,No,0,0,0,0.0217391304,,240.000024,0,1,3,728.57721093,30,21.975554704,0,0,0,12.883139815,0.4857302487,62.995297639,No,,1,0,94.826027073,52.869303956,962.77424997,0
VLID_146,Crime 2,,,,7,2,2,2,1.8276531428,1,8,75.417661098,7,No,0,0,0,0.1086956522,,380.000038,0,1,8,,0,0,,,,,,84.356910622,No,,0,,,,0,1
VLID_147,Crime 1,976.36899897,0,,7,0,6,1,50.866082912,0,3,223.38902148,11,No,1,27.777777778,0,0,,124.0000124,0,2,4,352.38374908,0,69.689601561,,2,4,19.559862666,3.213033567,395.47047962,No,,4,2,458.3814466,54.661992989,79.090459713,
VLID_148,Crime 2,28.949456902,,,3,0,5,7,61.015132995,3,3,21.002386635,0,No,0,5.5555555556,0,,,40.000004,,5,12,,0,2.006899973,0,0,0,,,0,No,,2,0,34.001585999,,0,0
VLID_149,Crime 2,289.06814494,0,,0,0,1,11,145.91990949,0,2,203.34128878,4,No,1,38.888888889,0,0.0158102767,10.458500669,230.000023,0,3,14,319.05015119,2,33.063677055,0,1,2,19.433205038,1.1401696213,74.716120837,No,16.69173662,0,1,214.63848968,54.992488733,51.712992889,5
VLID_150,Crime 2,,,,2,0,8,1,103.94277208,3,4,55.369928401,2,No,0,0,0,,,58.0000058,,1,5,,0,2.0319862226,,0,1,,,0,No,,2,0,,,0,0
VLID_151,Crime 1,,,,2,1,3,9,146.34774117,1,4,87.828162291,0,No,0,0,0,0.027173913,,48.0000048,0,2,10,,0,0,,0,1,,,0,Yes,,1,0,,,0,16
VLID_152,Crime 1,14.214135958,0,,5,0,1,5,40.017238705,4,1,183.29355609,2,No,0,5.5555555556,80,0.0081521739,,260.000026,0,0,7,320.95492821,0,21.273139713,0,0,2,11.00522487,0.9426131375,98.686029687,Yes,,2,0,197.16467953,54.832248373,106.46792654,1
VLID_153,Crime 2,56.856543833,0,,3,0,6,8,139.29875087,2,2,315.99045346,2,No,0,0,0,0.0217391304,,160.000016,0,1,2,656.19568409,30,1.0159931113,0,0,0,2.4777357295,0.0526777875,35.261518804,No,,3,0,7.3456781536,50.575863796,0,7
VLID_154,Crime 2,73.439702451,0,,3,0,2,4,59.432844551,2,1,233.8902148,7,No,0,5.5555555556,0,0.0217391304,,146.0000146,0,1,14,364.12987405,30,30.329275842,0,0,1,14.445636047,0.4235335312,18.5882351,No,,2,0,54.925638921,54.044399933,146.01315639,0
VLID_155,Crime 2,3866.1502197,0,2832.0195709,0,0,3,1,96.805495978,2,2,135.56085919,7,No,0,5.5555555556,0,0.0126811594,,587.47505875,1,1,9,317.14537417,0,409.26962011,0,1,3,21.270512135,2.7370899291,2870.082929,Yes,,1,0,2033.3059725,55.209957794,765.04810069,4
VLID_156,Crime 1,,,,2,2,2,2,25.137559339,0,4,44.868735084,4,No,0,0,0,,,108.0000108,,2,3,,0,0,,0,0,,,0,No,,3,0,,,0,10
VLID_157,Crime 1,24.685216114,0,,1,1,4,2,124.2707033,1,0,58.233890215,0,No,0,5.5555555556,0,0.2608695652,,88.0000088,0,5,1,317.14537417,0,3.0479793339,,0,1,23.652051466,0.3248712986,0,No,,1,0,28.993169076,55.242864296,0,6
VLID_158,Crime 2,23.690226597,,,1,0,4,4,66.991713394,2,4,144.15274463,7,No,0,0,0,0.0144927536,,240.000024,0,1,7,,0,2.5713405904,,0,1,,,518.22546737,Yes,,1,0,,,0,
VLID_159,Crime 2,,,,5,0,2,3,77.823389871,2,0,63.961813842,1,No,0,0,0,0.0652173913,,120.000012,0,2,1,,0,0,,,,,,0,Yes,,2,,,,0,0
VLID_160,Crime 2,,,,4,0,3,16,25.486032954,0,3,49.642004773,2,No,0,0,0,,,48.0000048,,1,5,,0,0,,,,,,0,No,,4,,,,0,14
VLID_161,Crime 2,127.92722362,0,,1,0,5,2,5.9647390113,1,2,190.93078759,1,No,0,5.5555555556,80,0.0163043478,,480.000048,0,2,12,353.01867475,0,22.539995321,0,0,3,16.371414345,0.1439736734,44.902308589,No,,1,0,52.198834152,53.785678518,219.01973459,2
VLID_162,Crime 2,1215.3086244,0,,0,0,1,6,77.998001082,1,4,153.69928401,5,No,0,0,666.66666667,0.0108695652,,600.00006,0,0,13,793.33962968,0,142.50244121,0,1,1,1.5871421921,0,274.79552529,No,,4,0,9.849886615,50.025037556,1886.0032701,1
VLID_163,Crime 2,,,,4,0,1,2,18.767547915,2,3,108.83054893,1,No,,0,,,,168.0000168,,1,13,,0,,,,,,,0,No,,2,,,,,0
VLID_164,Crime 2,,,,4,0,2,3,102.28019121,1,7,67.780429594,1,No,,0,,,,152.0000152,,0,8,,0,,,0,3,,,0,No,,1,0,,,,10
VLID_165,Crime 2,1172.6662166,0,,1,0,7,3,173.74926196,0,1,172.79236277,3,No,1,11.111111111,586.66666667,0.0096618357,8.6662439231,720.000072,0,2,8,317.14537417,0,217.64830207,0,2,2,20.790428029,3.0900941395,612.98254505,Yes,9.4985038899,2,0,1637.4184393,55.203017292,961.25327959,1
VLID_166,Crime 2,,,,0,1,5,5,78.256433031,1,4,42.959427208,4,No,,0,,,,120.000012,,3,1,,0,,,0,,,,0,No,,1,,,,,0
VLID_167,Crime 2,,,,5,0,2,9,220.47041509,4,1,,9,Yes,,0,,,,72.0000072,,2,2,,0,,,,,,,0,No,,0,,,,,27
VLID_168,Crime 2,85.284815749,0,,0,0,3,5,157.07768728,1,0,188.06682578,1,No,0,5.5555555556,400,0.0072463768,,21.20000212,0,1,2,368.57435376,0,73.853919005,,0,4,20.897260917,8.1445034448,12.744331703,No,,1,0,347.52848537,54.67720812,121.67763033,18
VLID_169,Crime 2,113.71308767,0,,2,0,1,5,124.60161041,1,1,242.48210024,1,No,0,0,640,0.009057971,,212.0000212,0,3,4,520.00412702,30,75.233662737,0,0,1,16.648851009,0.5577536306,51.010343214,Yes,,0,0,97.998024458,53.699298948,0,1
VLID_170,Crime 2,31.081577295,1,,1,0,5,6,170.13815736,0,2,141.28878282,0,No,0,11.111111111,80,0.0434782609,,100.00001,0,1,2,317.14537417,0,12.003770463,0,0,0,24.818304908,0.3739894872,84.918189479,No,,4,0,36.50579446,55.666833584,44.108140994,9
VLID_171,Crime 2,4.7380453194,,,5,0,2,3,128.11239724,4,1,142.24343675,5,No,0,0,0,0.0108695652,,196.0000196,0,0,16,,0,0,,0,0,,,85.875665177,Yes,,3,,0.1112981538,,0,8
VLID_172,Crime 1,66.332634472,,,1,0,0,6,45.070477231,2,6,66.825775656,3,No,0,0,0,0.0434782609,,240.000024,0,0,3,,0,0,,0,5,,,676.57213795,No,,2,0,,,0,18
VLID_173,Crime 1,,,,1,0,6,0,81.552400043,2,5,111.69451074,2,No,0,0,0,0.0652173913,,144.0000144,0,3,6,,0,0,,0,1,,,45.661685867,No,,3,0,,,0,13
VLID_174,Crime 2,9.4760906388,,,4,0,0,10,119.03905829,3,3,197.61336516,6,No,0,0,0,0,,172.0000172,0,1,6,,1,0,,0,1,,,5.0184933129,Yes,,2,0,0,,0,13
VLID_175,Crime 1,66.332634472,0,,2,0,1,11,50.061527095,3,0,67.780429594,2,No,0,5.5555555556,0,0.0217391304,,200.00002,0,0,18,412.38422527,0,27.093149635,1,0,0,,0,35.987879678,No,,1,0,0.5564907692,50.025037556,0,10
VLID_176,Crime 2,,0,,0,0,1,2,79.857009524,1,3,133.65155131,9,No,0,5.5555555556,0,0.0217391304,36.813922356,108.0000108,0,1,6,,30,0,,,,,0.3559309968,0,Yes,52.663076002,3,,36.728390768,55.53329995,0,6
VLID_177,Crime 2,168.29536975,0,2962.2462019,1,0,3,2,51.849437229,3,1,143.19809069,5,No,0,0,0,0.0217391304,,360.000036,0,0,4,,0,0,,0,5,,,189.18399134,No,,1,0,0,,0,1
VLID_178,Crime 2,,,,7,0,5,4,53.732023921,2,5,122.19570406,0,No,0,0,0,0.0217391304,,8.80000088,0,3,4,,0,0,,,,,,0,Yes,,3,,,,0,10
VLID_179,Crime 2,,,,0,,4,8,107.35331987,1,2,,5,No,,,,,,60.000006,,2,13,,,,,,,,,,Yes,,4,,,,,
VLID_180,Crime 2,,,,5,0,1,0,55.379442204,1,0,,6,No,,0,,,,220.000022,,3,7,,0,,,,,,,0,No,,0,,,,,1
VLID_181,Crime 2,402.73385215,,2609.517857,5,0,1,2,37.923772942,2,5,304.53460621,1,No,0,0,0,0,,300.00003,0,3,3,,30,0,,0,2,,,746.76501153,No,,1,0,,,0,
VLID_182,Crime 2,1143.2429551,0,2748.7344677,0,0,8,9,45.063733259,0,3,276.849642,1,No,0,0,0,0.0155279503,19.198004138,360.000036,0,3,6,598.73491059,30,7.5258748986,0,1,1,11.007071104,1.7565248623,1349.2153239,Yes,4.5421472517,1,0,489.87882414,53.644529294,1657.8577132,11
VLID_183,Crime 2,2971.3703612,0,,4,0,2,0,178.95658759,1,1,179.47494033,8,No,1,0,0,0.0036231884,,200.00002,0,1,17,,0,104.3086261,,4,4,11.262772382,0,556.42544607,No,,4,0,773.91171274,50.025037556,117.11471919,10
VLID_184,Crime 1,,0,,2,0,1,5,37.864773838,5,0,305.48926014,1,No,0,0,0,0,,132.0000132,0,2,2,2888.5943539,30,0,,,6,,0.0236660251,12.711315299,Yes,,1,,2.838102923,50.365548322,0,
VLID_185,Crime 2,47.380453194,,,4,2,2,8,86.578845085,2,2,,5,No,,0,,,,90.000009,,2,2,,0,,,0,,,,0,No,,2,,,,,13
VLID_186,Crime 2,,,,1,1,3,0,118.96622539,2,0,110.7398568,1,No,0,0,0,0.0362318841,,140.000014,0,3,5,,0,0,,0,2,,,100.70003029,Yes,,2,0,,,0,0
VLID_187,Crime 2,473.80453194,,,3,0,5,3,163.49679822,1,4,83.054892601,5,No,1,5.5555555556,0,0.0652173913,,108.0000108,0,1,13,,0,221.58684327,,1,1,,,66.62710201,No,,2,0,,,2041.1422488,1
VLID_188,Crime 2,,,,11,0,3,9,121.28915144,0,1,,4,No,,0,,,,180.000018,,2,7,,0,,,,,,,0,No,,3,,,,,
VLID_189,Crime 2,,,,1,0,2,2,70.334060975,3,1,,3,No,,0,,,,4.0000004,,1,8,,0,,,,,,,0,No,,1,,,,,7
VLID_190,Crime 2,,,,3,0,2,8,54.4396113,3,1,189.97613365,2,Yes,0,0,0,0.0217391304,,40.000004,0,4,9,,30,0,,,,,,0,Yes,,1,,,,0,18
VLID_191,Crime 2,47.380453194,,,6,0,1,3,12.237380628,3,3,197.61336516,1,No,0,0,0,0.0652173913,,160.000016,0,4,5,,30,15.616190415,0,0,0,,,136.09361471,No,,1,0,,,0,16
VLID_192,Crime 1,52.118498513,0,,3,2,3,0,94.686541435,2,1,182.33890215,4,No,0,0,0,0.0260869565,0,160.20001602,0,1,9,571.11564377,0,0,0,0,1,,0,397.71559505,Yes,,4,0,0,50.025037556,0,29
VLID_193,Crime 1,244.00933395,0,,1,0,11,4,14.808652098,1,2,243.43675418,4,Yes,0,11.111111111,213.33333333,0.0217391304,,140.000014,0,4,6,396.19362058,30,51.326466809,0,0,0,16.813565375,0.9772882468,83.927697378,No,14.402553361,3,0,122.65056553,54.544316475,579.48971444,7
VLID_194,Crime 2,161.33044313,0,2438.230956,4,0,5,5,3.4523927999,0,0,183.29355609,7,No,0,0,0,0.0036231884,15.863453815,160.000016,0,0,1,343.49478964,0,8.8930755052,,2,1,16.412192438,0.1811796632,567.94817085,Yes,22.692998205,1,0,25.264680922,53.647137373,126.24054147,8
VLID_195,Crime 1,154.22337515,0,,1,0,2,1,133.52827992,1,2,148.92601432,5,No,0,16.666666667,200,0.0217391304,,192.0000192,0,1,5,317.14537417,30,13.935411687,0,0,0,20.572722948,1.0135107241,10.202068643,No,,2,0,163.94218061,55.065932232,757.44324879,42
VLID_196,Crime 2,35.345818083,,,4,0,6,0,126.25260719,1,1,,1,No,,0,,,,130.09601301,,5,11,,1,,,1,2,,,0,No,,2,0,,,,
VLID_197,Crime 2,,,,7,,10,5,7.2385214347,3,0,,7,Yes,,,,,,420.000042,,1,7,,,,,,,,,,No,,1,,,,,
VLID_198,Crime 2,434.28923398,3,,1,0,1,7,34.295488779,3,2,215.75178998,5,No,1,38.888888889,0,0.0100334448,29.072812991,164.0000164,0,1,10,317.14537417,0,38.519936356,0,2,1,20.850299752,2.4539147609,819.16998413,Yes,0.4787552364,0,1,355.87584691,55.53329995,164.26480094,7
VLID_199,Crime 2,,,,5,0,0,4,138.22682255,1,1,155.60859189,6,No,,0,,0.0217391304,,96.0000096,0,2,0,,0,,,,,,,14.527217485,No,,1,,,,,1
VLID_200,Crime 2,16.583158618,0,,2,0,3,9,9.0944837412,1,1,125.05966587,7,No,0,0,0,0.0652173913,,0,0,5,2,,0,0,,0,,,,0,Yes,,3,,0,,0,5
VLID_201,Crime 2,872.55842602,0,2425.4804988,5,0,4,1,62.551014585,2,2,168.97374702,1,No,1,16.666666667,426.66666667,0.0139751553,0,31.20000312,0,2,1,348.89165787,0,141.74985372,0,2,1,13.325190662,5.7215574474,759.47632683,No,0,2,1,340.29410537,54.479232661,63.880755922,6
VLID_202,Crime 1,46.195941864,,,7,3,0,2,48.92819972,0,3,72.553699284,9,No,0,0,0,,,360.000036,,1,1,,0,0,,0,0,,,0,No,,0,0,,,0,0
VLID_203,Crime 2,,,,7,0,2,1,53.475369692,1,3,62.052505967,0,No,,0,,,,4.40000044,,2,15,,0,,,,,,,0,No,,0,,,,,0
VLID_204,Crime 2,236.90226597,0,,2,0,3,2,103.18482326,2,3,209.06921241,2,Yes,0,0,0,0.0217391304,0,400.00004,0,1,8,748.57736966,0,0,0,0,0,10.34767454,0.2069743649,127.41030062,No,,2,0,63.495596767,52.310465699,0,9
VLID_205,Crime 2,167.34776068,0,,4,0,4,4,23.278533731,4,2,171.83770883,2,No,0,27.777777778,160,0.0108695652,19.165095757,180.000018,0,1,8,317.14537417,0,35.685190144,0,1,0,18.930239642,1.1137796675,235.14282483,Yes,8.0191502095,0,1,170.84266615,55.261463624,0,6
VLID_206,Crime 2,14.214135958,0,,3,1,2,3,37.399014947,4,4,43.914081146,4,No,0,0,0,0.0434782609,,90.20000902,0,3,11,,0,0,,0,,,0,9.9049210124,Yes,0,0,,0,50.025037556,0,19
VLID_207,Crime 1,,,,2,0,7,1,178.06560011,2,4,146.06205251,1,No,0,0,0,,,48.0000048,,3,10,,0,0,,,,,,0,No,,3,,,,0,1
VLID_208,Crime 1,,,,4,0,0,4,18.012252539,0,3,,12,No,,0,,,,128.0000128,,1,5,,0,,,,,,,0,No,,1,,,,,10
VLID_209,Crime 2,118.45113299,0,,7,0,2,5,38.101552623,2,2,258.71121718,0,No,0,0,0,0.0043478261,,280.000028,0,0,9,790.48246415,0,33.000961431,,0,2,,0.0022447921,352.81328646,Yes,,1,0,0.5008416923,50.055082624,393.93132819,0
VLID_210,Crime 1,299.06542056,0,2710.2040491,4,0,2,9,38.206737451,2,2,153.69928401,0,No,0,16.666666667,93.333333333,0.0077639752,,380.000038,0,1,9,317.14537417,0,77.654485829,1,1,1,19.911749929,0.3167888594,454.50380885,Yes,,3,0,136.72978199,55.232849274,89.737252367,0
VLID_211,Crime 1,251.11640193,,,2,0,5,3,37.490796646,2,5,141.28878282,1,No,0,0,0,,,344.0000344,,3,8,,0,0,,2,5,,,0,No,,1,0,,,0,6
VLID_212,Crime 2,5.9225566493,0,,0,0,1,3,84.624599016,4,2,,5,Yes,0,0,0,0.0217391304,0,8.0000008,0,2,9,,30,0,,0,,,0,4.1270504218,No,0,2,,0,50.025037556,0,1
VLID_213,Crime 2,14.214135958,0,,1,0,4,4,33.21170813,4,0,54.415274463,2,No,0,5.5555555556,0,0.0093167702,,64.320006432,0,1,10,336.19314439,0,2.0947018468,0,0,0,18.153999526,0.1836230742,1.9809842025,Yes,,1,0,13.355778461,54.03104657,0,10
VLID_214,Crime 2,,,,5,,6,3,27.441506651,1,8,,3,No,,,,,,140.000014,,0,6,,,,,,,,,,Yes,,2,,,,,
VLID_215,Crime 2,604.66934366,0,2567.5040611,4,0,7,11,105.0562808,4,3,99.284009547,6,No,0,22.222222222,0,0.0057208238,30.718619157,680.000068,0,1,13,322.22477956,0,41.768605687,0,2,2,21.586224985,0.7734278696,216.58760614,Yes,,1,1,388.26360968,54.82223335,133.84539336,6
VLID_216,Crime 2,,,,6,1,3,1,40.147643408,2,2,63.961813842,1,No,0,0,0,,,145.0000145,,1,6,,0,0.225776247,,0,2,,,0,No,,3,0,,,0,11
VLID_217,Crime 2,,,,5,1,1,10,16.510153859,0,4,71.599045346,7,No,0,0,0,0.0652173913,,80.000008,0,0,4,,0,0,,,,,,0.8584264877,Yes,,1,,,,0,11
VLID_218,Crime 2,,,,0,,3,1,34.486037289,2,3,,7,Yes,,,,,,93.60000936,,3,2,,,,,,,,,,No,,3,,,,,
VLID_219,Crime 1,23.690226597,0,,4,0,3,2,115.00940245,2,1,184.24821002,4,No,0,5.5555555556,0,0.0217391304,,25.60000256,0,3,3,317.46283701,30,3.2737555809,0,0,0,22.652405659,0.6071280483,0.0330164034,No,,3,0,27.768889384,55.022533801,25.856496445,2
VLID_220,Crime 1,3.5535339896,,,4,1,4,3,12.01400243,2,0,13.365155131,3,No,0,0,0,0.0434782609,,140.000014,0,1,4,,0,0,,0,,,,0,Yes,,3,,,,0,3
VLID_221,Crime 1,,,,2,0,1,1,147.46192448,3,0,,2,No,,0,,,,80.000008,,4,4,,0,,,,,,,0,No,,2,,,,,34
VLID_222,Crime 2,,,,6,0,4,5,211.92060371,1,0,43.914081146,4,No,0,0,0,0.097826087,,4.0000004,0,4,7,,0,0,,,,,,0,Yes,,0,,,,0,5
VLID_223,Crime 2,,,,2,0,3,1,189.14159146,2,3,,8,No,,0,,,,20.000002,,1,0,,0,,,,,,,0,No,,4,,,,,0
VLID_224,Crime 1,,,,5,0,4,4,59.42811792,4,1,142.24343675,3,No,,0,,,,70.000007,,2,17,,0,,,,,,,0,No,,3,,,,,0
VLID_225,Crime 2,99.498951707,0,2341.5347675,1,0,5,8,47.369019047,2,6,201.43198091,1,No,0,5.5555555556,200,0.0086956522,,390.000039,0,2,5,334.60583021,1,49.520256833,0,1,2,13.014406436,0.2396301047,22.781318328,No,,3,0,71.842958305,54.481722584,257.04399407,37
VLID_226,Crime 2,40.273385215,0,,0,0,4,5,6.0053881131,1,2,190.93078759,3,No,0,5.5555555556,0,0.027173913,23.487890958,88.0000088,0,5,9,326.03433361,0,6.4220799135,0,0,1,20.577383301,0.4102981084,14.758332308,Yes,33.599912954,2,0,36.617092614,54.565181105,0,6
VLID_227,Crime 1,615.94589152,0,,1,0,3,4,48.156522008,1,3,171.83770883,3,No,,0,,0.0054347826,5.0870147256,144.0000144,0,3,4,,0,,,4,3,,0.0164834974,6.9994775154,No,7.2770795931,0,0,2.114664923,50.786179269,,
VLID_228,Crime 2,,0,,2,0,1,3,33.842067493,1,1,223.38902148,7,No,0,5.5555555556,0,0.0326086957,18.27824117,96.0000096,0,2,10,333.33597886,30,0,0,,0,12.386812176,2.5000821623,116.87806795,Yes,,1,,237.06506768,54.904857286,0,19
VLID_229,Crime 2,,,,0,0,1,9,5.802233409,1,1,81.145584726,12,No,,0,,,,0,,1,4,,0,,,,,,,0,No,,0,,,,,1
VLID_230,Crime 2,261.8717648,0,,4,0,6,5,18.837062157,3,3,80.190930788,6,No,0,11.111111111,40,0.0144927536,21.084337349,120.000012,0,0,4,317.14537417,0,23.204780937,0,4,3,21.341903183,0.9907015724,4.8864276994,No,,1,0,174.51550522,55.104531798,77.569489334,9
