@relation 'Crime1Train_trainData-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.8 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.344mvar_37-0.34mvar_1-0.333mvar_36-0.327mvar_28-0.316mvar_15... numeric
@attribute -0.359mvar_30-0.332mvar_16+0.306mvar_12-0.273mvar_2+0.261mvar_24... numeric
@attribute -0.282mvar_12-0.275mvar_25+0.274mvar_5+0.269mvar_29+0.267mvar_24... numeric
@attribute 0.365mvar_19+0.358mvar_25-0.346mvar_28+0.263mvar_34-0.241mvar_36... numeric
@attribute '0.498mvar_31+0.41 mvar_37+0.305mvar_39-0.226mvar_32-0.222mvar_2...' numeric
@attribute -0.419mvar_14+0.394mvar_33-0.34mvar_10-0.324mvar_40-0.302mvar_18... numeric
@attribute 0.364mvar_24+0.339mvar_27+0.291mvar_2+0.262mvar_21-0.242mvar_3... numeric
@attribute -0.41mvar_21-0.352mvar_27-0.316mvar_20+0.281mvar_40-0.268mvar_39... numeric
@attribute -0.514mvar_10-0.414mvar_33-0.386mvar_40-0.3mvar_21-0.21mvar_26... numeric
@attribute 0.523mvar_9-0.411mvar_6+0.388mvar_11-0.29mvar_35+0.251mvar_22... numeric
@attribute -0.518mvar_4-0.44mvar_13-0.354mvar_20+0.333mvar_23+0.264mvar_22... numeric
@attribute '0.461mvar_8+0.442mvar_35+0.43 mvar_7+0.294mvar_9+0.243mvar_11...' numeric
@attribute -0.441mvar_23-0.396mvar_20-0.33mvar_8-0.291mvar_9+0.269mvar_3... numeric
@attribute -0.474mvar_6-0.39mvar_22-0.382mvar_8-0.34mvar_4+0.318mvar_35... numeric
@attribute -0.53mvar_22+0.365mvar_11+0.341mvar_8-0.271mvar_35-0.256mvar_7... numeric
@attribute -0.377mvar_4+0.344mvar_7+0.334mvar_6-0.324mvar_23+0.294mvar_9... numeric
@attribute '-0.601mvar_13-0.341mvar_35+0.32 mvar_7+0.311mvar_6+0.283mvar_11...' numeric
@attribute 0.444mvar_23+0.432mvar_6+0.333mvar_13-0.313mvar_4+0.308mvar_11... numeric
@attribute '-0.525mvar_7+0.468mvar_9+0.39 mvar_35+0.222mvar_20+0.217mvar_6...' numeric
@attribute -0.451mvar_23-0.316mvar_4+0.273mvar_38-0.273mvar_33+0.251mvar_35... numeric
@attribute -0.474mvar_11-0.435mvar_22-0.435mvar_20+0.371mvar_9-0.223mvar_8... numeric
@attribute -0.351mvar_26+0.312mvar_20+0.296mvar_33-0.267mvar_4+0.259mvar_25... numeric
@attribute 0.592mvar_3-0.321mvar_38-0.296mvar_26-0.295mvar_5+0.207mvar_34... numeric
@attribute '-0.439mvar_21+0.435mvar_39+0.398mvar_27+0.36 mvar_40-0.295mvar_10...' numeric
@attribute '-0.465mvar_21+0.43 mvar_27-0.392mvar_39-0.361mvar_40-0.187mvar_8...' numeric
@attribute output {0,1,2}

@data
0.041258,0.527295,-1.256612,1.001419,-0.119206,-0.028661,-0.105359,1.194403,-1.762115,2.132687,1.374599,1.026193,0.42453,0.870326,0.032646,0.616724,1.502024,-0.389283,0.714353,0.387168,-0.349082,1.550475,0.542777,0.198097,-0.109524,0
0.076466,0.704366,0.310611,-0.34376,0.003197,1.605205,0.784331,0.402038,0.691179,1.098782,-0.584865,-1.460035,-1.683745,-0.72331,-0.752008,0.313937,-1.04136,0.434103,-0.47526,0.444411,-0.017947,-1.319657,-1.069018,0.349782,-0.639311,0
0.941477,0.033754,-0.603412,-0.158826,0.020991,0.205522,-0.986277,-0.10206,-1.328255,-0.420457,-1.049342,0.831537,0.593613,1.383798,-2.140106,-0.707859,1.143054,-0.125995,-1.408779,-0.593327,0.299599,0.701069,-0.740858,0.670545,0.130001,0
0.051267,-0.030825,0.068493,0.111313,-0.145512,0.539876,-0.58303,0.512432,-0.64982,1.560856,0.79337,-0.450381,-0.75749,-0.704577,-0.982761,0.787058,-0.42706,-2.319955,0.903229,-0.368906,-0.026,0.526926,0.334848,-0.414893,0.262735,1
0.987552,-0.182334,0.370629,-0.20351,0.60663,0.534879,-0.484682,0.62379,-0.719071,0.185859,0.758152,2.113285,-0.067387,1.527161,0.416159,0.229916,0.300798,-0.596452,1.918022,1.124479,0.038313,0.127663,0.041949,-0.401727,0.140489,0
0.041482,-0.070832,-0.149587,0.249117,0.092602,0.631729,-0.24973,0.387396,-0.882453,0.809531,0.104228,1.011495,0.875807,1.419917,-0.489223,0.525714,1.20796,0.675178,-0.382222,-0.349562,0.079851,0.48583,0.047091,-0.093296,0.472848,0
0.929453,-0.144815,0.740065,-0.301193,0.612505,-0.432664,0.024421,0.002243,0.222749,1.115257,0.762834,0.707525,0.272558,0.373177,0.885222,0.974365,0.646017,0.173367,-0.799137,0.231053,-0.985514,0.709232,-0.241005,-0.571372,-0.44286,0
1.284733,-0.290717,1.22377,-0.701207,0.549497,-0.486577,-0.001579,-0.547836,0.465357,-0.613126,-1.273126,1.147319,-0.165928,-0.846948,0.246228,0.15268,1.080636,-1.154498,-1.233132,0.16022,-0.407609,0.004977,-0.634403,-0.003402,-0.157504,0
1.019245,-0.493215,1.039702,-1.073864,0.920097,0.39446,-0.353123,0.759308,-0.478226,-0.480061,-0.270923,-0.35786,1.530782,0.67645,1.65816,0.175413,-0.086163,0.569953,2.027671,0.301126,0.290849,0.375913,-0.714094,-0.524072,0.544546,0
1.411336,-0.537257,1.097884,-0.552567,0.710018,-0.869199,0.709663,-0.108147,0.184682,0.046323,-0.2164,1.373765,-0.714858,0.029559,-2.356743,0.714982,0.001064,-0.495228,0.252378,-0.208419,0.184823,-0.216832,0.247781,-0.02997,-0.34625,0
1.703884,-0.282458,1.368585,-0.634616,0.794077,-0.181069,-0.171035,-0.09365,1.075514,-0.080297,0.264644,0.069234,-1.366153,0.450547,1.988416,-0.22016,-0.516201,-1.900759,-0.522909,-0.061058,0.338418,0.563532,-0.063087,-1.177582,-0.065109,0
-1.977,2.221233,2.690086,-0.230139,-2.543041,-0.756313,-2.589882,-1.409075,-0.191396,0.060296,1.197352,0.053397,1.467138,0.744938,-2.628033,1.511831,-0.354803,1.383244,-2.147025,-0.070959,-0.758483,-1.04622,0.12357,-0.498033,-0.244356,0
1.241834,-2.058277,0.587678,1.921568,-1.415676,0.1808,-0.414112,0.046802,0.703388,0.705496,-0.311735,1.114445,-0.506934,0.27188,0.274937,1.771458,1.422413,-0.057077,-0.930388,0.370789,-0.12016,-0.878536,1.062606,-0.395568,-0.316167,0
0.858536,-0.293939,-0.706095,1.516035,-0.513499,-0.458435,-0.736529,-0.193472,0.402057,-1.07436,0.664548,0.693464,-0.469288,-2.08381,1.066499,-0.694141,1.567514,1.748091,1.317357,0.409184,-0.339095,-0.322933,-1.144139,-0.204374,0.492114,0
1.573842,0.691945,-0.282004,-1.380973,0.241892,-0.503646,-0.036546,-0.580813,-0.811352,0.553563,-1.129867,0.133868,-0.878051,-2.33181,0.440504,1.174707,-0.526428,-0.615529,1.618048,0.581951,1.166258,-0.372885,0.243305,0.573013,0.158064,0
0.254835,0.006345,-0.051942,0.027315,0.044202,0.518692,-0.37083,-0.007662,-0.478895,-1.801824,-0.57588,0.716715,0.563763,0.834449,-0.825104,0.160669,-0.437976,-1.111068,0.848,0.424538,0.031928,-0.000623,-0.482162,-0.031817,0.219546,0
-0.300087,0.633734,-0.136693,-0.292924,-0.296172,0.682596,-0.618617,-0.044351,0.656944,-0.537107,-0.086851,-0.665728,-0.449935,-0.130426,-0.332526,-0.43322,0.316598,-0.298477,-0.752326,0.850769,0.537368,-0.348013,0.258301,-0.130063,-0.408413,0
0.61596,-0.111691,0.384663,-0.426197,0.116943,-0.096967,-0.299082,-0.070306,0.503177,-0.123335,1.167649,-0.233237,-1.202544,-0.669705,-0.216411,0.269277,-0.704194,-1.844183,-0.205864,1.114077,-0.628845,-0.114299,0.499428,-0.08782,-0.524978,0
-2.886004,0.658727,0.054427,1.34614,0.487493,-0.111232,-1.28024,-0.414901,0.19539,0.5108,-0.068057,0.819965,-0.142653,-0.798173,1.618063,-1.094222,-1.529195,0.130332,-1.417056,0.079873,-0.293897,1.27784,-0.188228,-0.336248,-0.805188,1
0.505938,0.416789,1.736776,-0.172681,0.75804,0.905763,0.45217,0.382452,0.864423,1.115819,-0.298009,-1.639276,0.313995,0.024734,0.275766,-0.177349,0.410827,-0.37616,-0.847383,0.633388,-0.459399,-0.451718,-0.070566,-0.258504,-0.179567,0
1.036398,-0.003009,0.308705,0.534311,0.276722,1.132406,-0.404315,-0.190181,-0.635807,-0.768566,0.049016,0.178632,0.26444,0.700273,-1.321934,1.092803,0.394179,-0.328955,0.735903,0.739146,-0.349506,-0.307216,0.218894,-0.275521,0.660226,0
1.118776,-0.311274,0.209741,-0.316364,0.520003,-0.701629,0.348027,0.261062,-0.010268,0.71833,1.52301,1.760091,-1.771822,-1.16701,0.111336,0.557406,1.051885,0.983572,1.787777,-0.050484,0.109892,-0.257295,-0.120417,-0.057612,-0.098326,0
-0.044771,0.087563,0.185251,-0.014801,0.049938,0.193979,-0.210473,0.059871,0.140892,1.410619,-0.782013,-0.483641,0.619545,-0.562833,0.736993,-0.758791,-0.940339,-0.594086,0.194222,0.123597,-0.397267,-0.514739,0.311474,-0.02731,0.059381,0
1.750978,-1.805525,0.765921,0.869649,-0.183833,-0.030597,-1.349077,-0.351346,0.296676,0.682617,0.242489,1.554227,-0.50571,0.395992,-0.037813,-0.193704,0.42707,0.428923,-1.350432,1.842822,-0.563356,0.143087,-0.111307,-0.460468,-0.146733,0
-2.919479,-0.612115,-1.505397,0.844893,0.137893,0.346493,-0.021602,0.194429,1.313604,-0.808312,-0.597968,0.139695,-0.452587,0.45403,0.937642,-1.02601,-0.269107,-0.809163,0.13503,0.36162,0.209567,-0.106371,-0.481816,-0.563397,0.141442,1
0.689916,-1.059904,0.062707,0.058495,-0.54771,0.538788,-0.870026,-0.253181,0.2903,-0.093098,-0.462868,0.291014,-0.652345,-0.667507,1.895824,0.266031,-2.531927,-0.254994,-0.481462,1.878119,-0.211226,0.3473,-0.033291,-0.135974,-0.657608,0
1.811354,-0.667902,0.3921,0.177259,0.267011,0.947643,-0.575674,-0.096394,-1.043585,0.643319,-1.026608,-0.667198,0.9935,1.20377,0.506296,1.527533,-0.980391,-0.25667,-2.119041,-0.486469,0.800919,0.876681,0.541978,-0.379385,0.68339,0
0.248373,0.041038,0.18518,-0.132425,0.039184,0.259197,-0.26297,0.044089,0.173418,0.459411,0.209377,-2.083763,0.176188,0.063493,-0.010194,-0.274581,0.131767,-0.207442,-0.310169,0.313995,0.151363,-0.514387,0.65339,0.011471,0.154241,0
0.895102,2.064554,-1.502142,0.814382,-0.335854,-0.108564,0.480729,-0.598576,0.434317,0.536883,-1.069187,1.700269,-1.105625,-1.310517,0.346634,0.744704,0.465194,0.408656,0.009961,-1.388617,1.193027,0.09181,-0.103192,-0.547755,0.548878,0
-0.003486,-0.096582,-0.02203,-0.012677,0.127928,0.562415,-0.082034,0.437143,-0.997082,0.13682,-0.851404,-0.064969,1.037859,-0.588544,-0.285232,0.452453,-0.005869,0.880023,0.818457,-0.819665,0.257501,0.202702,-0.415779,0.188669,0.581036,0
-0.04669,0.705027,-0.455597,0.697926,0.20897,-0.100645,0.465363,-0.091554,0.968507,-0.049188,0.869168,0.977245,-2.111635,-0.533372,-0.217773,-0.364011,-0.293592,0.750786,0.952898,-0.53063,1.682771,0.228742,-0.042752,-0.676895,0.453496,0
-0.11283,-0.051207,0.187095,-0.212662,0.141925,0.006556,0.253778,0.459422,0.064445,1.655075,-0.401554,-0.703591,0.845525,-2.374068,-0.229186,-1.619187,0.423489,0.436183,0.292196,-1.477189,-1.575859,-0.897149,-0.069895,0.519949,0.197203,0
1.980321,1.161419,-0.631274,-1.686929,0.657875,0.341368,-0.543538,-0.962015,0.171222,-0.172679,0.322015,-0.726364,-0.657763,0.855123,0.566235,-0.34453,0.130261,-0.395433,0.109477,0.448045,1.018448,-0.831563,0.509832,-0.192057,0.837414,0
0.986521,0.919104,-0.047658,0.027125,-0.020877,-0.08488,-0.769812,-0.56559,0.212977,1.410292,0.860507,-0.834627,-0.608485,-0.803208,-0.824467,1.114826,-0.851698,-1.147754,0.574992,1.467093,0.007287,-0.065601,0.399104,-0.50834,0.331331,0
2.010045,-1.558164,0.931139,-0.737444,0.1875,-1.281814,0.057144,0.388594,-0.329759,0.797863,0.233543,-0.059738,-0.312198,-1.937101,0.185175,-0.197259,1.045707,0.493559,-0.047591,-0.365873,-0.713503,0.004498,-0.054285,0.926688,-0.178284,0
0.886086,2.006844,-2.184122,0.57695,-0.221356,0.87651,-0.156436,-0.379529,-0.635648,-0.321245,-0.842457,1.275919,1.030189,0.01485,-0.086652,0.058149,-0.782938,-0.439047,0.318731,-1.441161,-0.880239,0.428731,-0.607066,-0.083426,0.630354,1
-4.909616,-0.385348,2.278864,3.789922,5.632393,-0.088613,-2.505359,-3.08672,-2.517461,-0.645642,-0.131249,-0.481809,-1.229561,2.134525,0.105063,0.724159,-0.074215,-1.108028,0.170991,-1.206718,0.428129,-0.110648,-0.344638,4.142026,-2.95936,0
0.93652,0.414328,-1.3875,1.391064,-0.335889,0.528843,-1.028936,-0.182878,-0.165572,-0.353064,0.961792,1.066683,-0.209543,0.352525,-0.322011,-0.462672,0.107006,-0.661467,-0.177623,-0.735197,-0.802753,0.946189,-0.913694,-0.442349,0.484635,0
-3.29914,-0.597508,-0.191883,-0.142789,-0.449852,1.595446,-0.41076,1.412381,0.371736,-0.205689,1.322228,0.76427,-0.104848,0.617219,0.573485,0.475356,-0.138079,-0.865584,0.375126,0.95871,-1.887294,-0.404513,-0.716457,0.037218,-1.005871,1
-0.053489,1.670823,-1.193991,1.338287,-0.274119,-0.106636,-0.232236,-0.260231,0.320761,0.264933,-0.570361,0.174059,0.140162,0.373195,-0.34285,-1.404888,0.598694,-1.359298,0.966182,-0.024755,-0.198872,-0.741998,-0.155682,-0.389751,0.574473,1
0.488426,2.10913,-0.20697,0.260097,-0.887673,1.53176,-0.425253,0.729743,-0.66612,0.274396,-0.166385,-1.038371,-0.154192,1.110737,0.076752,-0.078287,-0.264731,-0.892735,-0.644255,-1.123256,0.312311,-0.19506,0.304617,-0.311554,0.394392,1
1.380849,-0.83363,1.452391,-0.275549,-1.560736,3.678431,2.727061,-5.035556,-5.230818,1.143311,0.340814,-0.623681,3.735913,-1.488542,0.537175,-0.607926,0.90953,1.400117,0.556229,-1.846766,2.724341,-1.250318,-2.006245,-5.977339,-5.397969,0
0.334281,0.291352,-0.3133,0.412904,-0.03318,1.187291,-0.720188,0.171823,-0.376797,-0.109324,0.315121,-0.110814,0.471262,1.239794,-1.403987,0.033549,0.048673,-1.019885,-0.352904,0.078219,-0.158288,0.065845,0.246877,-0.33693,0.468654,0
0.858493,-0.382064,0.788264,-0.318259,0.612372,-0.158664,0.20138,-0.703751,0.527212,-0.143337,-0.538966,1.24497,-0.085178,-1.031282,-1.384209,0.444552,-0.612296,0.079319,1.183009,0.53482,-0.397312,-1.452097,-0.048006,0.024728,0.39305,0
0.146054,0.55863,-0.663843,0.475988,0.149471,-0.65363,0.229809,0.526038,-0.12661,0.973041,0.766926,0.583105,0.068918,0.053102,1.239172,-0.853877,0.441392,-0.031011,1.279083,0.873317,-0.382298,0.330515,0.330641,0.183457,-0.138676,0
0.548941,-0.120025,0.318262,-0.37433,0.3031,0.098321,-0.402741,-0.169721,0.029537,1.097736,-0.844213,-0.88128,0.164634,0.127377,1.651265,0.668003,-0.236679,0.371289,-0.220701,0.245211,1.596924,0.137748,0.232221,-0.55868,0.328715,0
1.291941,-0.536725,0.544259,-0.375466,0.380793,0.515873,-0.689082,0.263992,-0.922637,-1.2176,-0.69246,-1.273177,0.48671,0.341587,0.449798,0.303908,1.202026,-1.63097,0.326318,-0.394404,1.007599,-0.027415,-0.207787,-0.129911,0.678496,0
0.797975,0.379537,-0.050046,0.295523,0.004599,1.594228,-0.375614,0.324548,-0.751101,0.311021,-0.251747,0.29944,0.876008,-0.738386,0.787405,0.468141,-1.861752,0.447677,0.24556,0.762257,-2.056901,0.279932,-0.853567,0.119459,-0.243823,0
1.252272,-0.408319,-0.316,2.153918,-0.927844,-0.50066,-0.968344,0.026689,0.685545,0.456585,-0.283518,-0.444649,-0.99371,-0.441441,-0.406109,-1.030337,1.0752,-1.276756,0.505156,-0.083898,1.270391,-0.315611,-0.007628,-0.743349,0.593994,0
1.390644,-0.283293,0.059719,0.171284,-0.103616,1.243383,-0.75548,0.046542,-1.038113,-1.489219,0.755212,-0.341563,-0.347085,-0.785603,0.847202,1.33417,1.277264,-0.512368,-0.564595,0.651086,-0.178986,0.235193,-0.157624,0.134907,0.158556,0
1.276005,-0.83799,-0.092382,0.992696,-0.00121,0.546798,-1.41907,-1.334215,-0.792252,-1.758465,-1.705226,1.580368,0.259078,-0.806467,-0.570542,2.095102,1.083749,0.067377,-1.503934,0.15063,0.204717,0.454352,-1.317572,-0.01532,0.425375,0
0.929908,1.606189,-1.620834,0.942451,-0.43288,0.898025,-0.094636,0.108947,-0.709958,0.053448,-0.647903,-0.569602,0.861712,-0.195213,-0.023664,0.253044,0.912116,0.087132,-0.973384,-2.203481,-0.384925,0.396288,-0.801651,0.010331,0.570354,1
0.973099,0.792815,-0.854352,0.63215,-0.152127,0.028184,-0.598224,-0.542601,0.343369,1.009664,0.294527,0.391883,0.079719,-1.427544,-0.66788,0.80969,-0.205889,-0.035709,0.622972,0.376238,-1.065244,-0.781761,0.02192,-0.23076,0.182616,1
0.376112,0.936537,0.050021,0.32996,0.917814,0.478286,-0.800784,-0.800088,-0.561458,1.709165,-2.587393,1.330833,0.592378,-0.552728,0.394271,-2.136285,0.105362,-0.329639,-0.836028,0.03205,-0.026971,-0.576659,-0.162549,0.125018,0.679289,1
0.065158,-0.050529,0.032057,0.28135,-0.12424,0.630625,-0.536407,0.270467,-0.75105,0.405658,-0.154257,-0.675965,0.541976,0.970122,-1.177786,0.11594,1.26467,-2.031899,-0.694754,-0.637155,-0.065463,0.195145,0.220408,-0.088399,0.455786,0
-0.153763,2.186689,-0.65424,-0.605028,1.084639,0.952032,-0.497522,-1.108703,-0.016523,1.167645,-0.21688,1.374086,-1.52722,0.285036,0.242423,-0.405135,1.297794,-1.012493,-1.231364,0.080153,0.370126,-0.462716,0.505518,-0.061167,0.041952,0
0.056938,-0.057436,-0.146319,0.098668,0.023008,0.6902,-0.021373,0.627396,-0.623105,-0.468469,0.27021,-0.30955,0.413819,1.216352,-0.471726,0.561567,-0.30259,1.577318,-0.472891,-0.939444,1.120107,0.884551,-0.14062,-0.126655,0.360138,0
-15.319182,-10.476962,-2.797478,-4.484231,-2.780553,0.674091,3.506204,1.226438,3.848825,0.480574,1.226803,1.686322,-0.687016,-1.031627,0.381052,2.460843,-0.632134,-2.080584,-0.87388,-1.620576,-2.655101,-0.713008,0.252675,-0.701499,0.533535,0
-0.588833,1.611209,-0.278484,1.783896,-0.011709,-0.637361,0.365106,0.028513,-0.409116,-0.178931,-0.592255,-2.783786,0.21354,-0.019881,-0.231767,0.116564,-0.8385,-0.94725,-0.458777,-0.523196,-0.344456,0.299515,-0.409344,0.575573,-0.386153,0
1.578953,-0.305226,-0.122623,0.060318,-0.524402,-0.056867,-0.629242,-0.550233,0.530651,-0.366034,-0.551406,-1.069314,-0.323138,-0.814548,-1.10572,0.153046,-0.488411,-0.394533,-0.391904,-0.305816,-0.063349,-0.72937,0.010808,-0.254751,0.318201,0
0.840907,-0.521759,0.375967,-0.746218,0.113057,-0.114095,-0.068665,-0.094321,0.025638,-1.273613,-0.823754,-0.152662,-0.307278,1.140888,-0.525505,-1.358151,0.059329,-1.694625,-0.499952,0.624192,0.213301,-0.699837,0.566524,0.627793,-0.603372,0
0.158614,1.679023,-2.676162,-1.26958,-0.41242,-1.428744,0.077897,-1.385003,0.541776,0.212455,0.641128,-0.667327,-0.208604,0.692224,0.428265,-0.626709,0.012777,-0.159641,-0.876339,0.32811,0.802135,0.408009,-0.244683,-0.158663,-0.058902,1
0.035395,-0.034642,0.001887,0.066978,0.037463,0.63066,-0.419425,0.260747,-0.526267,0.066553,0.574418,1.178599,-0.599851,-0.113447,-0.168048,0.736282,-0.212098,-0.999431,0.519697,0.082358,-0.10837,0.567154,-0.228962,-0.249391,0.073625,0
1.643493,-0.172055,0.056736,0.040148,0.207377,-2.509482,1.126145,-1.260369,1.332578,0.941483,-0.696441,0.378102,1.933864,-1.477486,-0.618314,-1.158321,-1.664508,-0.94865,1.202808,-0.53428,-2.048416,-1.235687,-0.433964,0.43351,0.31624,0
0.104463,0.277331,-0.863539,0.719285,-0.567071,-1.908325,0.544227,-1.649676,1.764233,-0.669215,1.736434,-1.05136,0.904406,-0.08128,-0.941731,1.148178,-1.047722,-1.013864,-0.511098,1.021095,-1.292366,-0.095638,-0.527103,-0.417095,-0.253725,0
0.393359,-0.064175,0.446263,-0.278966,0.468363,-0.112301,0.020322,-0.149758,0.154641,0.350837,-0.102332,0.60036,-0.078692,0.999582,0.28729,0.424158,1.701974,0.216464,-0.911849,0.437813,0.548311,-0.019795,0.17136,-0.284508,-0.021651,0
0.82913,0.049619,-0.205003,0.969677,0.105114,1.381906,-1.235304,0.11778,-0.429903,-0.238841,0.603867,-0.73538,-0.021538,1.031086,-0.310435,-0.202259,0.624737,-0.373825,-0.086277,-0.168599,0.113881,-0.119088,0.168469,-0.001123,0.155961,0
0.054592,0.01585,-0.108289,0.134282,0.132183,0.564477,0.077488,0.292161,-0.054517,-1.09054,0.424911,2.061054,-0.313059,1.651771,-1.778901,-0.281805,0.101337,0.429965,-0.328354,-1.001455,0.298864,0.357916,-0.449769,-0.116829,0.196145,0
0.486419,-0.175279,0.104663,-0.672511,0.284974,-0.86145,0.072186,-0.222816,0.714655,-0.456187,0.334582,1.197413,1.022581,0.48887,-1.750915,-0.334766,-1.738542,-0.298426,1.406518,0.549257,-1.838458,-0.71617,-0.640148,0.211325,-0.505908,0
1.929699,-1.002111,0.5721,-0.149444,0.07474,0.841487,-1.22856,0.287461,-0.403987,-0.759634,-0.403109,1.319854,0.406943,1.079217,0.66178,-0.785437,-0.294076,-1.515655,0.416697,0.457263,-0.759258,-0.18357,-0.538493,-0.279008,-0.063345,0
-3.053166,-3.951344,-1.060559,-1.087361,-1.267806,1.295662,1.570064,0.221414,0.696677,1.636424,-0.820225,0.596993,-0.378641,-0.112425,2.223342,0.460945,0.30406,0.284956,-0.760784,-0.497875,-1.061793,-0.578501,-0.480934,-0.533365,0.671756,0
0.957649,-1.628955,1.209715,-1.543405,0.839132,0.348593,-0.155261,0.462296,0.374406,0.121698,-0.213883,0.74266,0.326571,1.007712,-0.6153,0.009816,0.475937,-0.456279,1.763767,-0.680486,0.549474,-0.673907,-0.081531,-0.58952,1.102457,0
-3.191898,4.127475,3.221365,1.758317,0.087146,0.834496,1.713723,1.090523,-0.010787,-0.783523,-0.483799,-1.801408,-0.846833,0.379141,1.228709,0.44235,-0.541752,-0.849641,-1.550503,1.27991,-1.003974,-0.878863,-0.660592,-0.311532,0.32771,1
1.148938,0.00308,0.342499,0.121988,0.400023,0.086964,0.227739,0.010931,0.078944,-0.029868,0.063873,-0.293752,-1.062916,-0.46685,-0.177551,0.319583,-0.208226,0.775597,1.536497,0.521461,1.519611,-0.829946,0.592362,-0.145094,0.450365,0
-0.103613,1.026605,-0.866369,1.021164,0.053374,-0.033193,0.175281,0.200219,0.405423,1.308507,-0.206119,0.314822,0.101149,0.302817,-0.140958,-1.469335,0.098048,0.339457,1.005772,-0.326417,0.667774,-0.174794,0.359648,-0.375693,0.655783,0
-0.069557,0.557123,-0.658715,1.055351,0.284091,0.895933,-0.263262,0.004724,-0.627016,0.158847,0.158268,1.117362,0.223145,-0.353347,1.009403,0.609557,2.244241,0.879577,0.454935,-0.250284,0.59505,0.521449,-0.528597,-0.394665,1.203991,0
0.535572,0.124793,0.534406,0.01551,0.511848,0.167419,0.090267,-1.106145,0.567124,-2.273667,0.01889,-0.255787,-0.465134,-3.736252,0.541478,2.045311,0.408662,1.226922,0.953586,0.996351,-0.350689,-0.944428,-1.082547,0.084977,0.48686,0
1.290896,-0.52562,-0.032012,0.549717,-0.176457,-0.162677,-1.402492,-0.294039,0.115207,1.08246,-0.527937,-0.031076,-0.364362,-0.113605,-0.533008,-1.598945,0.835538,-1.200853,0.7792,0.892646,0.491969,-1.148925,0.025377,-0.146345,0.587881,0
-1.290447,4.313124,-0.101008,1.127738,-1.454209,0.10697,1.8379,1.144997,0.227274,-0.400662,-0.18088,-1.229655,1.236578,1.274174,-0.145703,-0.224446,-0.147725,-0.34204,0.686747,1.057497,-1.105884,-0.139774,-0.299739,0.566683,-0.300457,1
0.940553,1.774982,-1.659479,0.807286,-0.419229,-0.248796,-0.104956,-0.711095,0.030176,-0.481644,-0.613215,-1.418349,0.433462,0.973071,0.279618,0.475181,0.447865,-1.064522,-1.377626,-0.641471,0.398411,0.324453,0.314684,0.058358,-0.049886,0
0.237591,0.082747,0.233142,-0.371746,0.258556,0.111927,0.158724,-0.272979,0.962483,-1.624612,0.687034,1.355285,-1.651571,-0.918471,-0.278226,-0.417927,-1.270782,-0.344531,-0.326291,0.282622,-0.50495,-0.248264,-0.387448,0.098588,-0.661695,0
-2.165825,0.995799,-3.12447,0.449509,0.317749,-2.078575,0.042242,-0.615742,0.697599,1.858408,1.331292,-1.093706,-0.725468,0.903123,1.079999,-0.870651,0.423816,-1.336465,0.081363,0.902447,1.367399,0.816552,-1.16626,-0.77714,0.120187,1
-1.094008,-1.302731,2.232576,-0.05529,-2.088738,3.315593,1.918199,-5.783643,-3.672121,-0.121581,1.465574,-1.367014,1.469997,-0.662422,0.647355,-1.816797,-0.37226,-0.818855,-0.540716,0.718243,3.065953,-1.565025,-1.357865,-5.554997,-7.099164,0
1.020211,-0.765853,0.927127,-0.9961,0.633941,-0.706242,0.382617,0.537601,-0.343177,3.514303,0.201086,-0.284129,0.609019,-2.073072,-1.11845,1.194038,-0.996556,0.521151,1.246299,-0.198484,-0.742603,-0.01912,0.624898,-0.151464,-0.077895,0
-0.014008,2.03566,0.734524,0.180565,-0.387241,1.079241,0.516592,0.214413,-0.087588,-0.848567,-1.148029,1.05781,-1.619979,-1.19657,1.774711,0.453808,-0.950249,-0.717014,-2.42069,0.574959,-0.017952,0.568445,0.130686,0.319852,-1.467692,0
1.314958,-0.361314,-0.189521,0.122358,0.104945,0.068562,0.156351,0.764548,-1.385302,-1.430619,0.51441,1.435828,-0.088946,2.744111,-1.154779,0.117869,0.748484,0.074287,-1.173775,-0.294615,0.054149,0.880256,0.325462,0.743111,-0.562836,0
0.879984,-1.910875,0.742058,0.273787,-0.109611,0.733405,-1.127747,0.642289,-1.181968,0.111175,-0.737635,0.458908,-0.763472,-1.66911,-0.661646,-1.326513,1.099243,0.760264,0.011185,-1.012914,0.900338,0.503249,-0.331467,0.46194,0.260905,0
-1.672244,-2.957547,-0.821436,-0.578663,-1.582798,0.599008,0.366772,-0.306692,1.317903,-0.527946,-0.055938,0.885535,-0.420844,-0.158909,-0.51717,0.309035,-1.098329,-0.767609,-0.174692,0.483464,-1.399411,-0.958325,-0.155196,-0.257336,0.318824,0
1.115438,-0.203529,1.300164,-0.271607,0.775289,0.182125,0.436977,0.320915,0.480176,0.460209,0.064628,-0.379529,0.480921,0.748396,-0.833806,-0.758484,0.077348,0.140826,-0.090164,0.010629,-0.497339,-0.561189,0.554649,-0.18173,-0.111906,0
